osm_id,nom,type,operateur,ville,region_osm,longitude,latitude,categorie
9911418447,OSM_9911418447,pharmacy,NA,NA,NA,9.00673,6.33039,Pharmacie
9911418461,OSM_9911418461,pharmacy,NA,NA,NA,9.00859,6.3306,Pharmacie
9911418463,OSM_9911418463,pharmacy,NA,NA,NA,9.00744,6.33085,Pharmacie
9911418492,OSM_9911418492,pharmacy,NA,NA,NA,9.01051,6.33234,Pharmacie
9911418516,OSM_9911418516,pharmacy,NA,NA,NA,9.0081,6.33074,Pharmacie
9911419073,OSM_9911419073,pharmacy,NA,NA,NA,8.82107,5.6144,Pharmacie
9911419151,OSM_9911419151,pharmacy,NA,NA,NA,8.83778,5.66061,Pharmacie
9911419168,OSM_9911419168,pharmacy,NA,NA,NA,8.82156,5.60397,Pharmacie
9911420706,OSM_9911420706,pharmacy,NA,NA,NA,8.61426,6.72942,Pharmacie
9911440113,OSM_9911440113,pharmacy,NA,NA,NA,8.75338,6.86139,Pharmacie
9911441460,OSM_9911441460,pharmacy,NA,NA,NA,8.64147,6.73166,Pharmacie
9911441477,OSM_9911441477,pharmacy,NA,NA,NA,8.63476,6.7319,Pharmacie
9911441483,OSM_9911441483,pharmacy,NA,NA,NA,8.63063,6.72953,Pharmacie
9911441498,OSM_9911441498,pharmacy,NA,NA,NA,8.62939,6.72935,Pharmacie
9911441505,OSM_9911441505,pharmacy,NA,NA,NA,8.63782,6.73206,Pharmacie
9911449116,OSM_9911449116,pharmacy,NA,NA,NA,8.60791,6.84435,Pharmacie
9911449605,OSM_9911449605,pharmacy,NA,NA,NA,8.98452,6.25802,Pharmacie
9911450771,OSM_9911450771,pharmacy,NA,NA,NA,8.65376,6.78816,Pharmacie
9911451355,OSM_9911451355,pharmacy,NA,NA,NA,9.04732,6.44879,Pharmacie
9911451357,OSM_9911451357,pharmacy,NA,NA,NA,9.04918,6.44776,Pharmacie
9911453464,OSM_9911453464,pharmacy,NA,NA,NA,9.05408,6.2743,Pharmacie
9911453494,OSM_9911453494,pharmacy,NA,NA,NA,9.05356,6.27374,Pharmacie
9911456874,OSM_9911456874,pharmacy,NA,NA,NA,8.51638,6.35195,Pharmacie
9911456883,OSM_9911456883,pharmacy,NA,NA,NA,8.51545,6.35169,Pharmacie
9911459171,OSM_9911459171,pharmacy,NA,NA,NA,9.21801,6.3027,Pharmacie
9911459176,OSM_9911459176,pharmacy,NA,NA,NA,9.2192,6.30587,Pharmacie
9911459180,OSM_9911459180,pharmacy,NA,NA,NA,9.21804,6.30247,Pharmacie
9911459205,OSM_9911459205,pharmacy,NA,NA,NA,9.21851,6.30287,Pharmacie
9911463433,OSM_9911463433,pharmacy,NA,NA,NA,9.00791,6.32948,Pharmacie
9911465530,OSM_9911465530,pharmacy,NA,NA,NA,9.04758,6.26217,Pharmacie
9911465542,OSM_9911465542,pharmacy,NA,NA,NA,9.04721,6.26282,Pharmacie
9911467253,OSM_9911467253,pharmacy,NA,NA,NA,8.98494,6.25781,Pharmacie
9911471630,OSM_9911471630,pharmacy,NA,NA,NA,9.12558,6.28126,Pharmacie
9911471640,OSM_9911471640,pharmacy,NA,NA,NA,9.12599,6.28016,Pharmacie
9911471654,OSM_9911471654,pharmacy,NA,NA,NA,9.12732,6.2786,Pharmacie
9911474417,OSM_9911474417,pharmacy,NA,NA,NA,8.59996,6.84888,Pharmacie
9911476906,OSM_9911476906,pharmacy,NA,NA,NA,8.74512,6.87354,Pharmacie
9911479425,OSM_9911479425,pharmacy,NA,NA,NA,8.75207,6.86324,Pharmacie
9911479433,OSM_9911479433,pharmacy,NA,NA,NA,8.74572,6.86833,Pharmacie
9911479437,OSM_9911479437,pharmacy,NA,NA,NA,8.75178,6.86299,Pharmacie
9911479439,OSM_9911479439,pharmacy,NA,NA,NA,8.74487,6.87149,Pharmacie
9911479451,OSM_9911479451,pharmacy,NA,NA,NA,8.74583,6.87022,Pharmacie
9938713518,Centre de santé Saint-Luc,doctors,NA,NA,NA,16.01287,8.55828,Centre/Clinique
9977589748,Hôpital de District,hospital,NA,Foumbot,NA,10.6333,5.5082,Hopital
10013409318,ZION REFERENCE MEDICAL CLINIC,hospital,NA,NA,NA,11.56875,3.87674,Hopital
10013418817,REFERENCE CLINIC MIMBOMAN,hospital,NA,NA,NA,11.56915,3.87611,Hopital
10042281409,OSM_10042281409,pharmacy,NA,NA,NA,9.3764,11.4268,Pharmacie
10042303902,OSM_10042303902,pharmacy,NA,NA,NA,9.54554,11.65312,Pharmacie
10042312427,OSM_10042312427,pharmacy,NA,NA,NA,9.54579,11.653,Pharmacie
10059694838,OSM_10059694838,pharmacy,NA,NA,NA,8.60269,6.8478,Pharmacie
10059732291,OSM_10059732291,pharmacy,NA,NA,NA,8.60379,6.80209,Pharmacie
10059732297,OSM_10059732297,pharmacy,NA,NA,NA,8.60134,6.80231,Pharmacie
10059732302,OSM_10059732302,pharmacy,NA,NA,NA,8.6022,6.80177,Pharmacie
10059743147,OSM_10059743147,pharmacy,NA,NA,NA,8.60224,6.80254,Pharmacie
10059743163,OSM_10059743163,pharmacy,NA,NA,NA,8.60211,6.80227,Pharmacie
10059743169,OSM_10059743169,pharmacy,NA,NA,NA,8.60154,6.80265,Pharmacie
10059743173,OSM_10059743173,pharmacy,NA,NA,NA,8.60213,6.80275,Pharmacie
10059743190,OSM_10059743190,pharmacy,NA,NA,NA,8.60196,6.80169,Pharmacie
10059743211,OSM_10059743211,pharmacy,NA,NA,NA,8.60195,6.80208,Pharmacie
10059743222,OSM_10059743222,pharmacy,NA,NA,NA,8.60169,6.80174,Pharmacie
10064163879,OSM_10064163879,pharmacy,NA,NA,NA,9.79291,7.51387,Pharmacie
10064171035,OSM_10064171035,pharmacy,NA,NA,NA,9.82241,7.56618,Pharmacie
10064171037,OSM_10064171037,pharmacy,NA,NA,NA,9.82312,7.56666,Pharmacie
10064171038,OSM_10064171038,pharmacy,NA,NA,NA,9.82239,7.56652,Pharmacie
10064171039,OSM_10064171039,pharmacy,NA,NA,NA,9.8234,7.56665,Pharmacie
10064171051,OSM_10064171051,pharmacy,NA,NA,NA,9.82372,7.56648,Pharmacie
10064178554,OSM_10064178554,pharmacy,NA,NA,NA,9.63035,7.66694,Pharmacie
10064189662,OSM_10064189662,pharmacy,NA,NA,NA,9.78358,7.56819,Pharmacie
10064189666,OSM_10064189666,pharmacy,NA,NA,NA,9.7841,7.56859,Pharmacie
10064189687,OSM_10064189687,pharmacy,NA,NA,NA,9.78382,7.56899,Pharmacie
10064189694,OSM_10064189694,pharmacy,NA,NA,NA,9.78391,7.5692,Pharmacie
10064193717,OSM_10064193717,pharmacy,NA,NA,NA,9.60486,7.71557,Pharmacie
10076563487,OSM_10076563487,pharmacy,NA,NA,NA,9.44191,12.14157,Pharmacie
10076569200,OSM_10076569200,pharmacy,NA,NA,NA,8.91856,12.28144,Pharmacie
10076569210,OSM_10076569210,pharmacy,NA,NA,NA,8.91715,12.28121,Pharmacie
10076571247,OSM_10076571247,pharmacy,NA,NA,NA,9.44273,12.14226,Pharmacie
10091942279,OSM_10091942279,pharmacy,NA,NA,NA,9.13926,9.34886,Pharmacie
10091942290,OSM_10091942290,pharmacy,NA,NA,NA,9.13898,9.34959,Pharmacie
10091942292,OSM_10091942292,pharmacy,NA,NA,NA,9.13718,9.34751,Pharmacie
10091965591,OSM_10091965591,pharmacy,NA,NA,NA,10.26633,9.51885,Pharmacie
10091971666,OSM_10091971666,pharmacy,NA,NA,NA,10.11276,9.50359,Pharmacie
10091971687,OSM_10091971687,pharmacy,NA,NA,NA,10.11234,9.50305,Pharmacie
10091989274,OSM_10091989274,pharmacy,NA,NA,NA,10.21847,9.46805,Pharmacie
10091989302,OSM_10091989302,pharmacy,NA,NA,NA,10.21796,9.46806,Pharmacie
10091989436,OSM_10091989436,pharmacy,NA,NA,NA,10.16954,9.47999,Pharmacie
10091989444,OSM_10091989444,pharmacy,NA,NA,NA,10.16948,9.47995,Pharmacie
10091990207,OSM_10091990207,pharmacy,NA,NA,NA,10.31262,9.49345,Pharmacie
10091990211,OSM_10091990211,pharmacy,NA,NA,NA,10.31271,9.49488,Pharmacie
10091990272,OSM_10091990272,pharmacy,NA,NA,NA,10.13902,9.49006,Pharmacie
10091990343,OSM_10091990343,pharmacy,NA,NA,NA,10.22004,9.46712,Pharmacie
10091990344,OSM_10091990344,pharmacy,NA,NA,NA,10.21721,9.46862,Pharmacie
10091990377,OSM_10091990377,pharmacy,NA,NA,NA,10.2179,9.46825,Pharmacie
10091990386,OSM_10091990386,pharmacy,NA,NA,NA,10.35647,9.4705,Pharmacie
10091990390,OSM_10091990390,pharmacy,NA,NA,NA,10.35636,9.47085,Pharmacie
10091990545,OSM_10091990545,pharmacy,NA,NA,NA,10.09918,9.48044,Pharmacie
10091990568,OSM_10091990568,pharmacy,NA,NA,NA,9.00386,8.5385,Pharmacie
10091991706,OSM_10091991706,pharmacy,NA,NA,NA,9.0047,9.67048,Pharmacie
10091994691,OSM_10091994691,pharmacy,NA,NA,NA,10.09197,9.49741,Pharmacie
10091994705,OSM_10091994705,pharmacy,NA,NA,NA,10.09207,9.49825,Pharmacie
10091994714,OSM_10091994714,pharmacy,NA,NA,NA,10.09118,9.49671,Pharmacie
10091994716,OSM_10091994716,pharmacy,NA,NA,NA,10.09212,9.49827,Pharmacie
10091996067,OSM_10091996067,pharmacy,NA,NA,NA,9.07177,9.62865,Pharmacie
10091996072,OSM_10091996072,pharmacy,NA,NA,NA,9.07198,9.62828,Pharmacie
10091996881,OSM_10091996881,pharmacy,NA,NA,NA,8.98024,8.64309,Pharmacie
10091996913,OSM_10091996913,pharmacy,NA,NA,NA,8.97988,8.64329,Pharmacie
10091999129,OSM_10091999129,pharmacy,NA,NA,NA,8.96601,8.63465,Pharmacie
10091999131,OSM_10091999131,pharmacy,NA,NA,NA,8.96445,8.63288,Pharmacie
10091999185,OSM_10091999185,pharmacy,NA,NA,NA,8.96443,8.63247,Pharmacie
10092006939,OSM_10092006939,pharmacy,NA,NA,NA,9.09866,9.42581,Pharmacie
10092007002,OSM_10092007002,pharmacy,NA,NA,NA,9.09846,9.42579,Pharmacie
10092007015,OSM_10092007015,pharmacy,NA,NA,NA,9.09785,9.42486,Pharmacie
10092007717,OSM_10092007717,pharmacy,NA,NA,NA,9.15041,9.67727,Pharmacie
10092007726,OSM_10092007726,pharmacy,NA,NA,NA,9.14987,9.6767,Pharmacie
10092007728,OSM_10092007728,pharmacy,NA,NA,NA,9.14877,9.6769,Pharmacie
10092007771,OSM_10092007771,pharmacy,NA,NA,NA,9.14818,9.6761,Pharmacie
10092008517,OSM_10092008517,pharmacy,NA,NA,NA,9.09116,9.28864,Pharmacie
10092008520,OSM_10092008520,pharmacy,NA,NA,NA,9.09275,9.28842,Pharmacie
10092008998,OSM_10092008998,pharmacy,NA,NA,NA,9.06292,9.66251,Pharmacie
10092010518,OSM_10092010518,pharmacy,NA,NA,NA,9.00536,9.66936,Pharmacie
10092010535,OSM_10092010535,pharmacy,NA,NA,NA,9.00496,9.67276,Pharmacie
10092010587,OSM_10092010587,pharmacy,NA,NA,NA,9.00677,9.67116,Pharmacie
10092010617,OSM_10092010617,pharmacy,NA,NA,NA,9.0078,9.67363,Pharmacie
10092010631,OSM_10092010631,pharmacy,NA,NA,NA,9.00546,9.66935,Pharmacie
10092015320,OSM_10092015320,pharmacy,NA,NA,NA,10.31273,9.4955,Pharmacie
10092015355,OSM_10092015355,pharmacy,NA,NA,NA,10.31289,9.49605,Pharmacie
10092015365,OSM_10092015365,pharmacy,NA,NA,NA,10.31483,9.49776,Pharmacie
10092015372,OSM_10092015372,pharmacy,NA,NA,NA,10.31347,9.49686,Pharmacie
10101428443,OSM_10101428443,pharmacy,NA,NA,NA,10.28297,9.44716,Pharmacie
10101428466,OSM_10101428466,pharmacy,NA,NA,NA,10.28236,9.4473,Pharmacie
10101428483,OSM_10101428483,pharmacy,NA,NA,NA,10.28219,9.44697,Pharmacie
10101428487,OSM_10101428487,pharmacy,NA,NA,NA,10.2821,9.44735,Pharmacie
10101428500,OSM_10101428500,pharmacy,NA,NA,NA,10.28222,9.44335,Pharmacie
10101428528,OSM_10101428528,pharmacy,NA,NA,NA,10.28311,9.44718,Pharmacie
10101428538,OSM_10101428538,pharmacy,NA,NA,NA,8.68119,10.01216,Pharmacie
10101428549,OSM_10101428549,pharmacy,NA,NA,NA,8.68027,10.01324,Pharmacie
10101428797,OSM_10101428797,pharmacy,NA,NA,NA,9.08472,9.67583,Pharmacie
10101429979,OSM_10101429979,pharmacy,NA,NA,NA,9.13964,8.55114,Pharmacie
10101429980,OSM_10101429980,pharmacy,NA,NA,NA,9.14035,8.55067,Pharmacie
10101429987,OSM_10101429987,pharmacy,NA,NA,NA,9.1399,8.55034,Pharmacie
10101429992,OSM_10101429992,pharmacy,NA,NA,NA,9.14057,8.55107,Pharmacie
10101429999,OSM_10101429999,pharmacy,NA,NA,NA,9.13753,8.54995,Pharmacie
10101430000,OSM_10101430000,pharmacy,NA,NA,NA,9.13955,8.55065,Pharmacie
10101430422,OSM_10101430422,pharmacy,NA,NA,NA,8.87549,9.12381,Pharmacie
10101430455,OSM_10101430455,pharmacy,NA,NA,NA,8.8759,9.12394,Pharmacie
10101430479,OSM_10101430479,pharmacy,NA,NA,NA,8.87446,9.12478,Pharmacie
10101440320,OSM_10101440320,pharmacy,NA,NA,NA,10.08952,9.46153,Pharmacie
10101440336,OSM_10101440336,pharmacy,NA,NA,NA,10.08933,9.45336,Pharmacie
10101440349,OSM_10101440349,pharmacy,NA,NA,NA,10.08892,9.45403,Pharmacie
10101440352,OSM_10101440352,pharmacy,NA,NA,NA,10.08891,9.45501,Pharmacie
10125917123,OSM_10125917123,pharmacy,NA,NA,NA,9.10029,8.43744,Pharmacie
10125917147,OSM_10125917147,clinic,NA,NA,NA,9.09913,8.43864,Centre/Clinique
10125917161,OSM_10125917161,pharmacy,NA,NA,NA,9.09991,8.43822,Pharmacie
10125917173,OSM_10125917173,pharmacy,NA,NA,NA,9.10021,8.43844,Pharmacie
10125917176,OSM_10125917176,pharmacy,NA,NA,NA,9.10028,8.43829,Pharmacie
10125917182,OSM_10125917182,pharmacy,NA,NA,NA,9.10045,8.43802,Pharmacie
10125920324,OSM_10125920324,pharmacy,NA,NA,NA,9.10085,8.43827,Pharmacie
10125920336,OSM_10125920336,pharmacy,NA,NA,NA,9.10076,8.43789,Pharmacie
10125920361,OSM_10125920361,clinic,NA,NA,NA,9.1005,8.43613,Centre/Clinique
10125920382,OSM_10125920382,clinic,NA,NA,NA,9.10106,8.43359,Centre/Clinique
10126147297,OSM_10126147297,pharmacy,NA,NA,NA,9.0138,8.422,Pharmacie
10126148302,OSM_10126148302,clinic,NA,NA,NA,9.06342,8.43041,Centre/Clinique
10126204793,OSM_10126204793,pharmacy,NA,NA,NA,9.11383,8.39538,Pharmacie
10126219627,OSM_10126219627,pharmacy,NA,NA,NA,9.06385,8.43082,Pharmacie
10126219632,OSM_10126219632,pharmacy,NA,NA,NA,9.06367,8.43083,Pharmacie
10126219635,OSM_10126219635,pharmacy,NA,NA,NA,9.06347,8.43075,Pharmacie
10126219654,OSM_10126219654,clinic,NA,NA,NA,9.06209,8.43082,Centre/Clinique
10126219675,OSM_10126219675,clinic,NA,NA,NA,9.05761,8.43113,Centre/Clinique
10126311002,OSM_10126311002,pharmacy,NA,NA,NA,8.67937,8.6339,Pharmacie
10126316381,OSM_10126316381,pharmacy,NA,NA,NA,8.68162,8.62343,Pharmacie
10126333879,OSM_10126333879,pharmacy,NA,NA,NA,8.67832,8.63508,Pharmacie
10126333895,OSM_10126333895,pharmacy,NA,NA,NA,8.67889,8.63773,Pharmacie
10126360336,OSM_10126360336,pharmacy,NA,NA,NA,8.80582,8.69247,Pharmacie
10126360338,OSM_10126360338,pharmacy,NA,NA,NA,8.80686,8.69061,Pharmacie
10126360367,OSM_10126360367,clinic,NA,NA,NA,8.80113,8.69304,Centre/Clinique
10126360373,OSM_10126360373,clinic,NA,NA,NA,8.80381,8.69311,Centre/Clinique
10126360378,OSM_10126360378,pharmacy,NA,NA,NA,8.8045,8.69275,Pharmacie
10126360386,OSM_10126360386,pharmacy,NA,NA,NA,8.80737,8.69247,Pharmacie
10126360394,OSM_10126360394,pharmacy,NA,NA,NA,8.80539,8.69275,Pharmacie
10126366085,OSM_10126366085,pharmacy,NA,NA,NA,8.68443,8.67971,Pharmacie
10126366108,OSM_10126366108,pharmacy,NA,NA,NA,8.68145,8.67432,Pharmacie
10126378546,OSM_10126378546,pharmacy,NA,NA,NA,8.76247,8.67669,Pharmacie
10126378567,OSM_10126378567,clinic,NA,NA,NA,8.76553,8.67857,Centre/Clinique
10126378577,OSM_10126378577,pharmacy,NA,NA,NA,8.76342,8.67726,Pharmacie
10126378596,OSM_10126378596,pharmacy,NA,NA,NA,8.76237,8.67606,Pharmacie
10126378605,OSM_10126378605,pharmacy,NA,NA,NA,8.76189,8.67568,Pharmacie
10126418774,OSM_10126418774,clinic,NA,NA,NA,8.76067,8.74296,Centre/Clinique
10126418789,OSM_10126418789,clinic,NA,NA,NA,8.75694,8.74413,Centre/Clinique
10126424580,OSM_10126424580,clinic,NA,NA,NA,8.79764,8.76027,Centre/Clinique
10126424582,OSM_10126424582,pharmacy,NA,NA,NA,8.80095,8.76153,Pharmacie
10126428226,OSM_10126428226,pharmacy,NA,NA,NA,8.75636,8.7456,Pharmacie
10126428251,OSM_10126428251,clinic,NA,NA,NA,8.75638,8.74972,Centre/Clinique
10126431337,OSM_10126431337,clinic,NA,NA,NA,8.79169,8.76687,Centre/Clinique
10126431367,OSM_10126431367,pharmacy,NA,NA,NA,8.79461,8.76934,Pharmacie
10126431384,OSM_10126431384,pharmacy,NA,NA,NA,8.79435,8.76962,Pharmacie
10126438149,OSM_10126438149,pharmacy,NA,NA,NA,8.75534,8.75742,Pharmacie
10126438172,OSM_10126438172,pharmacy,NA,NA,NA,8.75527,8.75876,Pharmacie
10126445842,OSM_10126445842,clinic,NA,NA,NA,8.75571,8.76102,Centre/Clinique
10126445845,OSM_10126445845,pharmacy,NA,NA,NA,8.75536,8.75608,Pharmacie
10126445867,OSM_10126445867,pharmacy,NA,NA,NA,8.75579,8.7566,Pharmacie
10126445897,OSM_10126445897,pharmacy,NA,NA,NA,8.7563,8.75412,Pharmacie
10126445941,OSM_10126445941,pharmacy,NA,NA,NA,8.7557,8.75549,Pharmacie
10127841817,OSM_10127841817,hospital,NA,NA,NA,10.37422,5.68664,Hopital
10173455414,OSM_10173455414,pharmacy,NA,NA,NA,9.53326,11.99919,Pharmacie
10173496937,OSM_10173496937,pharmacy,NA,NA,NA,9.11125,12.55694,Pharmacie
10173500660,OSM_10173500660,pharmacy,NA,NA,NA,8.67737,12.61111,Pharmacie
10173500676,OSM_10173500676,pharmacy,NA,NA,NA,8.67723,12.60954,Pharmacie
10173503214,OSM_10173503214,pharmacy,NA,NA,NA,9.48865,12.2417,Pharmacie
10173504369,OSM_10173504369,pharmacy,NA,NA,NA,9.14172,12.61299,Pharmacie
10173504390,OSM_10173504390,pharmacy,NA,NA,NA,9.14191,12.61305,Pharmacie
10173506482,OSM_10173506482,pharmacy,NA,NA,NA,9.54462,11.84327,Pharmacie
10173507717,OSM_10173507717,pharmacy,NA,NA,NA,9.47684,11.91419,Pharmacie
10173507725,OSM_10173507725,pharmacy,NA,NA,NA,9.47788,11.91439,Pharmacie
10173507809,OSM_10173507809,pharmacy,NA,NA,NA,9.85232,12.06847,Pharmacie
10173510625,OSM_10173510625,pharmacy,NA,NA,NA,9.54577,11.84276,Pharmacie
10173510626,OSM_10173510626,pharmacy,NA,NA,NA,9.54563,11.84325,Pharmacie
10173524721,OSM_10173524721,pharmacy,NA,NA,NA,9.68079,12.008,Pharmacie
10208384311,OSM_10208384311,clinic,NA,NA,NA,8.76858,11.21559,Centre/Clinique
10208401314,OSM_10208401314,clinic,NA,NA,NA,8.70842,12.44227,Centre/Clinique
10208418915,OSM_10208418915,clinic,NA,NA,NA,8.59132,11.36775,Centre/Clinique
10208516964,OSM_10208516964,clinic,NA,NA,NA,9.83823,12.10518,Centre/Clinique
10208541900,OSM_10208541900,clinic,NA,NA,NA,9.54448,11.84214,Centre/Clinique
10208561256,OSM_10208561256,clinic,NA,NA,NA,9.47655,11.91458,Centre/Clinique
10208579485,OSM_10208579485,clinic,NA,NA,NA,9.10969,12.55723,Centre/Clinique
10208579599,OSM_10208579599,clinic,NA,NA,NA,9.68131,12.00832,Centre/Clinique
10208585823,OSM_10208585823,clinic,NA,NA,NA,9.14304,12.61372,Centre/Clinique
10208587783,OSM_10208587783,clinic,NA,NA,NA,9.05637,12.41543,Centre/Clinique
10209477700,OSM_10209477700,pharmacy,NA,NA,NA,9.18202,12.74673,Pharmacie
10231598995,OSM_10231598995,clinic,NA,NA,NA,11.46333,3.80173,Centre/Clinique
10231599001,OSM_10231599001,hospital,NA,NA,NA,11.46413,3.80451,Hopital
10247597864,Abbaganaram  PHC,hospital,SMOH,NA,NA,13.15634,11.85784,Hopital
10249499610,Clinique de Charité,clinic,NA,NA,NA,9.44907,4.63906,Centre/Clinique
10249499611,Pharmacie Rapido Fiango,pharmacy,NA,NA,NA,9.44874,4.63906,Pharmacie
10296955709,Clinique Vision Plus,clinic,NA,NA,NA,15.09774,12.09521,Centre/Clinique
10296956309,Centre de Santé Bethesda,hospital,NA,NA,NA,15.12602,12.10721,Hopital
10591290105,General Hospital 3 Corners,hospital,NA,NA,NA,9.47261,4.63639,Hopital
10721223659,Hopital de District de Foumban,clinic,NA,Foumban,NA,10.87842,5.73066,Centre/Clinique
10735799438,Pharmacie Moderne,pharmacy,NA,NA,NA,8.78012,3.75381,Pharmacie
10740005964,La Grande Pharmacie,pharmacy,NA,Malabo,NA,8.78113,3.75537,Pharmacie
10741192705,Dépôt Pharmaceutiques la MUTUELLE,pharmacy,NA,NA,NA,15.109680000000001,12.09984,Pharmacie
10744890913,"Cabinet Médical Neurologique ""LA MERVEILLE """,doctors,NA,NA,NA,15.1054,12.09856,Centre/Clinique
10748296305,"dépôt Pharmaceutique  ""LA CROIX DU SUD""",pharmacy,NA,NA,NA,15.10936,12.10152,Pharmacie
10748337405,Centre de Santé  de la LEPROSERIE D'HABBENA,doctors,NA,NA,NA,15.11268,12.09887,Centre/Clinique
10753137105,CMA de Mvog-Ada,hospital,NA,NA,NA,11.52739,3.86376,Hopital
10763102306,Pharmacie du Patient,pharmacy,NA,NA,NA,15.1242,12.08938,Pharmacie
10763102311,Dépôt Pharmaceutiques  SOURA,pharmacy,NA,NA,NA,15.10611,12.10183,Pharmacie
10763102312,Dépôt Pharmaceutiques BEN ABOUT,pharmacy,NA,NA,NA,15.10605,12.10224,Pharmacie
10763102313,"Clinique Medico-Churigicale "" LA GRACE""",doctors,NA,NA,NA,15.10579,12.10221,Centre/Clinique
10767139105,OSM_10767139105,hospital,NA,NA,NA,11.47556,3.81584,Hopital
10767246405,OSM_10767246405,centre,NA,NA,NA,11.46808,3.82523,Centre/Clinique
10777687805,"Cabinet médical ""HORIZON """,doctors,NA,NA,NA,15.09534,12.10588,Centre/Clinique
10777800405,Cabinet Médical  de Gynécologie Obstétrique,doctors,NA,NA,NA,15.12371,12.10039,Centre/Clinique
10777946705,Centre de Santé d'Atrone,doctors,NA,NA,NA,15.12588,12.09752,Centre/Clinique
10803293424,Farmacia Amanda,pharmacy,NA,NA,NA,8.77994,3.75322,Pharmacie
10826298506,"DÉPÔT PHARMACEUTIQUES ""SOCIAL""",pharmacy,NA,NA,NA,15.10947,12.10517,Pharmacie
10840374704,Ramadan Pharmacy,hospital,Opposites The red mandion,Jos,NA,8.89878,9.92918,Hopital
10840466722,Confidence age care home,hospital,NA,NA,NA,8.84877,9.97098,Hopital
10882863905,"Dépôt Pharmaceutiques ""La Vitrine de Margoui""",pharmacy,NA,NA,NA,15.08397,12.11579,Pharmacie
10882863906,"Dépôt Pharmaceutiques  ""ABOU AZIZA",pharmacy,NA,NA,NA,15.08395,12.11789,Pharmacie
10928094607,Centre de Santé ÉRDÉ (Pala),doctors,NA,NA,NA,14.84625,9.35744,Centre/Clinique
10936470205,Centre De Santé Urbain de Gagal,doctors,NA,NA,NA,15.13006,9.0229,Centre/Clinique
10936470505,Centre de Santé de Dari,doctors,NA,NA,NA,14.58246,9.11198,Centre/Clinique
10936470806,Centre de Santé de Bissi-Mafou,doctors,NA,NA,NA,14.62541,9.39331,Centre/Clinique
10942540805,Hôpital Provincial de Pala,doctors,NA,NA,NA,14.91194,9.36448,Centre/Clinique
10992614505,CENTRE DE CARDIOLOGIE CŒUR D'OR DE N'DJAMENA,doctors,NA,NA,NA,15.0676,12.10161,Centre/Clinique
11004256571,Priesnhood Pharmacy and Stores,pharmacy,NA,NA,NA,8.91297,9.92632,Pharmacie
11010238562,Yelwa Clinic,clinic,NA,NA,NA,9.79466,10.2712,Centre/Clinique
11010997280,Yelwa Domiciliary,hospital,NA,NA,NA,9.79999,10.28162,Hopital
11013629232,Emergency,hospital,NA,NA,NA,9.82921,10.32334,Hopital
11013629235,General Hospital (Specialist),hospital,NA,NA,NA,9.8413,10.33364,Hopital
11016359414,University Clinic,clinic,NA,NA,NA,9.79363,10.27892,Centre/Clinique
11042885205,"CLINIQUE MEDICO-CHIRUGICALE ""ESPOIR""",doctor,NA,NA,NA,15.08426,12.09553,Centre/Clinique
11042885208,PHARMACIE LE SYCOMORE,pharmacy,NA,NA,NA,15.13584,12.08456,Pharmacie
11042892005,LA CLINIQUE MODÈLE DE L'ASTBEF,doctors,NA,NA,NA,15.10094,12.10146,Centre/Clinique
11047935905,HOD office,clinic,NA,NA,NA,11.17549,10.30607,Centre/Clinique
11050924629,Alfurqan Clinic and Maternity,clinic,NA,NA,NA,9.80071,10.29114,Centre/Clinique
11109207521,Lamingo Medical Center,clinic,NA,NA,NA,8.93602,9.90368,Centre/Clinique
11109293481,pastorate Patent Medical Store,pharmacy,NA,NA,NA,8.9441,9.90771,Pharmacie
11109423595,MedicPlus Pharmacy,pharmacy,NA,NA,NA,8.94791,9.9105,Pharmacie
11109423597,Iceme Central Pharmacy,pharmacy,NA,NA,NA,8.95186,9.90988,Pharmacie
11109423598,Kauthar Pharmacy and Store,pharmacy,NA,NA,NA,8.9519,9.91028,Pharmacie
11109423599,Moland Jones Pharmacy,pharmacy,NA,NA,NA,8.95202,9.91032,Pharmacie
11109574402,Aibeth Centre,clinic,NA,NA,NA,8.94361,9.9066,Centre/Clinique
11135875905,Centre de santé revitalise de Goudji,hospital,NA,NA,NA,15.05378,12.14339,Hopital
11139483005,Clinic,clinic,NA,NA,NA,11.17563,10.30857,Centre/Clinique
11145510058,tikisu primary heath center,hospital,NA,NA,NA,13.56001,10.71563,Hopital
11148420307,FCE(T) CLINIC GOMBE,clinic,NA,NA,NA,11.14769,10.31298,Centre/Clinique
11151590106,hospital small garden,hospital,NA,NA,NA,11.18104,10.29309,Hopital
11153536305,OSM_11153536305,clinic,NA,NA,NA,11.17486,10.30856,Centre/Clinique
11153548707,Pharmacy,pharmacy,NA,NA,NA,11.14787,10.30463,Pharmacie
11157838305,Federal Teaching Hospital Mosque,hospital,NA,NA,NA,11.13894,10.29668,Hopital
11158399205,Doma health Clinic Gombe,clinic,NA,NA,NA,11.34667,9.7241,Centre/Clinique
11158400605,Doma health Clinic Gombe,clinic,NA,NA,NA,11.34681,9.72491,Centre/Clinique
11163585194,General hospital Kaltungo,hospital,Government,NA,NA,11.32108,9.83058,Hopital
11165058312,LizkebePharmaceutical Services,pharmacy,NA,NA,NA,11.14639,10.30033,Pharmacie
11165059905,Gadali Pharmacy,pharmacy,NA,NA,NA,11.14683,10.29598,Pharmacie
