event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CAO20120,2025-05-01,2025,1,"Political violence",Battles,"Armed clash","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Military Forces of Cameroon (1982-)",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Bamessing,5.9785,10.3615,1,"Local Network",Other,"On 1 May 2025, Ambazonian Separatists from the Restoration Forces faction ambushed and clashed with military forces convoy at an illegal checkpoint in Bamessing (Mezam, Nord-Ouest). There were no fatalities. 2 Separatists were injured, and an unconfirmed number of soldiers were also injured.",0,,1765923135
CAO20121,2025-05-01,2025,1,"Political violence",Battles,"Armed clash","Military Forces of Cameroon (1982-)",,"State forces","Ambazonian Separatists (Cameroon)",,"Rebel group","State forces-Rebel group",,120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Santa,Pinyin,5.7827,10.0572,1,"Local Network",Other,"On 1 May 2025, the military forces clashed and killed 2 Ambazonian Separatists at their hideout in Pinyin (Santa, Mezam, Nord-Ouest) during an operation to dismantle Separatist positions. The military forces recovered an assault rifle and other ammunition.",2,,1768269667
CAO20122,2025-05-01,2025,1,"Political violence",Battles,"Armed clash","Military Forces of Cameroon (1982-) Rapid Intervention Battalion",,"State forces","Ambazonian Separatists (Cameroon)",,"Rebel group","State forces-Rebel group",,120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Bali,Bali,5.8873,10.0117,1,"Local Network",Other,"On 1 May 2025, the military forces from the Rapid Intervention shot and killed 1 (likely armed) Ambazonian Separatist in a neighborhood in Bali (Bali, Mezam, Nord-Ouest). The soldiers abandoned his body on the roadside.",1,,1765923135
CAO20123,2025-05-01,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Bambui,6.0500,10.2333,1,"Local Network",Other,"On 1 May 2025, Ambazonian Separatists shot and killed a male civilian in his private residence in Bambui (Mezam, Nord-Ouest) for an unknown reason.",1,,1765923135
CAO20124,2025-05-01,2025,1,"Strategic developments","Strategic developments",Other,"Military Forces of Cameroon (1982-) Gendarmerie",,"State forces","Ambazonian Separatists (Cameroon)",,"Rebel group","State forces-Rebel group",,120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Ako,Ako,6.8247,10.7237,2,"Local Network",Other,"Other: On 1 May 2025, Gendarmerie officers fired sporadic warning shots in Ako commune (Donga-Mantung, North-west) to repel a suspected Ambazonian separatist attack. There were no clashes.",0,,1774916752
CAO23264,2025-05-01,2025,1,"Political violence",Riots,"Mob violence","Rioters (Cameroon)","Vigilante Group (Cameroon)",Rioters,"Civilians (Cameroon)",,Civilians,Rioters-Civilians,"Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Diamare,"Maroua 1",Maroua,10.5909,14.3159,1,ARDHU,National,"On 1 May 2025, residents beat up a man in the Domayo neighborhood of Maroua (Maroua 1, Diamare, Extreme-Nord) following an accusation of theft. He escaped.",0,"crowd size=no report",1774983087
CAO16894,2025-05-02,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Koza,Modoko,10.9156,13.8820,1,"Humanity Purpose","New media","Looting: On 2 May 2025, overnight, Boko Haram militants looted foodstuffs, clothing, household goods, and a motorcycle in Modoko (Koza, Mayo-Tsanaga, Extreme-Nord).",0,,1776726696
CAO20125,2025-05-02,2025,1,"Strategic developments","Strategic developments",Other,"Military Forces of Cameroon (1982-)",,"State forces","Ambazonian Separatists (Cameroon)",,"Rebel group","State forces-Rebel group",,120,"Middle Africa",Cameroon,Nord-Ouest,Boyo,Fundong,Meli,6.2728,10.2297,1,"Local Network",Other,"Other: On 2 May 2025, military forces shot sporadic gunshots in the air in Meli (Boyo, Nord-Ouest), to repel a suspected Ambazonian Separatist attack. There were no clashes. The gunfire temporarily disrupted movement in the area for several minutes.",0,,1765923135
CAO20126,2025-05-02,2025,1,"Political violence","Violence against civilians","Sexual violence","Unidentified Armed Group (Cameroon)",,"Political militia","Civilians (Cameroon)","Women (Cameroon)",Civilians,"Political militia-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Buea,Dibanda,4.1273,9.3056,1,"Local Network",Other,"On 2 May 2025, an unidentified man sexually assaulted an 8-year-old girl in her private residence in Dibanda (Fako, Sud-Ouest). An angry mob subsequently beat an injured the man, coded separately.",0,"women targeted: girls",1765923135
CAO20127,2025-05-02,2025,1,"Political violence",Riots,"Mob violence","Rioters (Cameroon)","Vigilante Group (Cameroon)",Rioters,"Civilians (Cameroon)",,Civilians,Rioters-Civilians,"Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Buea,Dibanda,4.1273,9.3056,1,"Local Network",Other,"On 2 May 2025, an angry mob physically assaulted and injured a male civilian in Dibanda (Fako, Sud-Ouest). He was accused of asexually assaulting an 8-year-old girl.",0,"crowd size=no report",1765923135
CAO20128,2025-05-02,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Students (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Bambili,5.9895,10.2506,1,"Local Network",Other,"On 2 May 2025, Ambazonian Separatists abducted a university student from his private residence in Bambili (Mezam, Nord-Ouest). They demanded a ransom of 10 million Franc CFA to secure his release.",0,,1768269667
CAO23265,2025-05-02,2025,1,"Political violence",Riots,"Mob violence","Rioters (Cameroon)","Farmers (Cameroon)",Rioters,"Rioters (Cameroon)","Pastoralists (Cameroon)",Rioters,Rioters-Rioters,,120,"Middle Africa",Cameroon,Extreme-Nord,Logone-et-Chari,Makary,Makary,12.5753,14.4548,1,ARDHU,National,"On 2 May 2025, farmers and pastoralists clashed in Makary (Makary, Logone-et-Chari, Extreme-Nord). The pastoralists were accused of letting their livestock invade and destroy farms. The farmers seized 4 small farm animals and handed them over to the city hall agents. 1 person was injured.",0,"crowd size=no report",1774910586
CAO16846,2025-05-03,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Taxi Drivers (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,Mora,11.0485,14.1476,2,"Undisclosed Source","Local partner-Other","On 3 May 2025, Boko Haram (JAS) (likely) militants abducted 2 drivers returning from the market along the Amchide - Mora axis (Mora, Mayo-Sava, Extreme-Nord). However, the militants abandoned the victims and fled when military forces from the Rapid Intervention launched a rescue operation. There were no clashes. The victims were transported to Mora.",0,,1776726696
CAO16849,2025-05-03,2025,1,"Political violence","Violence against civilians",Attack,"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Farmers (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Logone-et-Chari,Waza,Waza,11.4043,14.5661,1,"Humanity Purpose; Sembe TV","New media","On 3 May 2025, Boko Haram militants attacked and killed a civilian and injured another on their farm in Waza (Waza, Logone-et-Chari, Extreme-Nord).",1,,1776726696
CAO16848,2025-05-03,2025,1,"Political violence","Violence against civilians",Attack,"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Gakara,11.1468,13.8930,1,"Humanity Purpose; Undisclosed Source","Local partner-Other","On 3 May 2025, Boko Haram (JAS) (likely) militants shot and killed a male civilian returning from the market along the Ashigashiya road in Gakara (Kolofata, Mayo-Sava, Extreme-Nord). They also looted his merchandise and motorcycle.",1,,1776726696
CAO20129,2025-05-03,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Marine Forces of Bambalang Faction","Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Ngo-Ketunjia,Ndop,Bambalang,5.8868,10.5331,1,"Local Network",Other,"On 3 May 2025, Ambazonian Separatists from the Marine Forces of Bambalang faction abducted two male civilians from their private residences in Bambalang (Ngo-Ketunjia, Nord-Ouest). They were accused of collaborating with military forces.",0,,1765923135
CAO20130,2025-05-03,2025,1,"Strategic developments","Strategic developments",Agreement,"Ambazonian Separatists (Cameroon)",,"Rebel group","Military Forces of Cameroon (1982-) Gendarmerie",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Bali,Bali,5.8873,10.0117,1,"Local Network",Other,"On 3 May 2025, five Ambazonian Separatists surrendered to gendarmerie forces in Bali (Manyu, Sud-Ouest). They were later presented to the public by the Divisional Officer in Bali comune.",0,,1765923135
CAO20131,2025-05-03,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Mbengwi,Tugyi,6.0831,9.8977,1,"Local Network",Other,"Looting: On 3 May 2025, Ambazonian Separatists extorted money from civilians at an illegal checkpoint along a roadway in Tugi, also spelt Tugyi (Momo, Nord-Ouest).",0,,1765923135
CAO20132,2025-05-03,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Ako,Berabe,6.6890,10.7412,1,"Local Network",Other,"Looting: On 3 May 2025, Ambazonian Separatists with rifles extorted an undisclosed sum of money from civilians at a local market in Berabe (Donga-Mantung, Nord-Ouest).",0,,1765923135
CAO20133,2025-05-03,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Bambili,5.9895,10.2506,1,"Local Network",Other,"On 3 May 2025, Ambazonian Separatists with rifles shot killed 2 male civilians at a private residence in Bambili (Mezam, Nord-Ouest) during a failed attempt to abduct a government civilian. 3 others civilians including a woman were injured during the attack.",2,"local administrators",1768269667
CAO20134,2025-05-03,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Students (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Bambili,5.9895,10.2506,1,"Local Network",Other,"On 3 May 2025, Ambazonian Separatists abducted 4 university students from their private residences in Bambili (Mezam, Nord-Ouest), for an unknown reason.",0,,1768269667
CAO23248,2025-05-03,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,Godigong,11.0367,14.0871,1,ARDHU,National,"Looting: On 3 May 2025, an armed group, described as 'Boko Haram' (coded as Boko Haram (JAS) based on the militant activity in Mayo-Sava) looted food and other valuables from civilians in Godigong (Mora, Mayo-Sava, Extreme-Nord).",0,,1776726726
CAO23249,2025-05-03,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Islamic State West Africa Province (ISWAP)",,"Rebel group","Civilians (Cameroon)","Fishers (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Logone-et-Chari,Hile-Alifa,"Bri Banisset",12.4507,14.2059,1,ARDHU,National,"Looting: On 3 May 2025, ISWAP militants extorted 3,000 CFA francs per bag of fish from civilians in a fishing area in Bri, also known as Bri Banisset (Hile-Alifa, Logone-et-Chari, Extreme-Nord) as tax.",0,,1774910586
CAO16851,2025-05-04,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Pastoralists (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Ndu,Ndu,6.4263,10.7949,1,"Cameroon News Agency; Mimi Mefo","New media-National","On 4 May 2025, suspected Ambazonian Separatists abducted, 'tortured', and killed 2 pastoralists traveling along a major road in Shokop in Ndu (Nkambe, Donga-Mantung, Nord-Ouest). The separatists received a ransom of 2,000,000 Frs CFA from the victims' families before killing the victims. Their bodies were dumped in Mbawfi.",2,,1779161641
CAO16881,2025-05-04,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Taxi Drivers (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,"Igawa Doulo",11.1314,14.1379,1,"Humanity Purpose","New media","On 4 May 2025, Boko Haram militants abducted 2 commercial vehicle drivers at Igawa Doulo (Mora, Mayo-Sava, Extreme-Nord). The victims were heading to Maroua when they were ambushed.",0,,1776726696
CAO16869,2025-05-04,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Amchide,11.2426,14.1372,1,"ARDHU; Undisclosed Source","Local partner-Other","On 4 May 2025, overnight, Boko Haram (JAS) militants abducted 3 children from their private residences in the Waraga neighborhood of Amchide (Kolofata, Mayo-Sava, Extreme-Nord). A ransom of 30 million CFA francs was demanded. The militants retreated towards Nigeria.",0,,1776726696
CAO20135,2025-05-04,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)","ADF: The Ambazonia Defense Forces","Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Widikum,"Diche II",5.8284,9.7769,1,"Local Network",Other,"Looting: On 4 May 2025, Ambazonian Separatists from the ADF faction looted 2 motorcycles from their owners along a secondary road in Diche II (Momo, Nord-Ouest).",0,,1765923135
CAO20136,2025-05-04,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Bambui,6.0500,10.2333,1,"Local Network",Other,"Looting: On 4 May 2025, Ambazonian Separatists extorted an unconfirmed amount of money from 2 public transport vehicle drivers and their passengers at an illegal checkpoint in Bambui (Mezam, Nord-Ouest).",0,,1765923135
CAO20137,2025-05-04,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,"Bamenda 3","Bamenda - Nkwen",5.9951,10.1937,1,"Local Network",Other,"On 4 May 2025, Ambazonian Separatists from the Restoration Forces faction, shot and killed a commercial motorcycle rider in Bamenda - Nkwen (Mezam, Nord-Ouest), for an unknown reason.",0,,1765923135
CAO20138,2025-05-04,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Pythons of Boyo Faction","Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Boyo,Njinikom,Bobong,6.2006,10.3247,1,"Local Network",Other,"Looting: On 4 May 2025, Ambazonian Separatists from the Pythons of Boyo faction stopped 15 commercial vehicles in Bobong (Boyo, Nord-Ouest), and extorted 5,000 Franc CFA from each driver and 2,000 Franc CFA from each passenger before allowing them to proceed.",0,,1765923135
CAO20139,2025-05-04,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Students (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Bambili,5.9895,10.2506,1,"Local Network",Other,"On 4 May 2025, Ambazonian Separatists abducted 2 motorcycle riders along a road in Bambili (Mezam, Nord-Ouest). The Separatists also looted their motorcycles. The victims and their motorcycles were released after a ransom of 400,000 Franc CFA was paid.They also abducted 3 university students.",0,,1768269667
CAO20140,2025-05-04,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Sabga,6.0167,10.3167,1,"Local Network",Other,"Looting: On 4 May 2025, Ambazonian Separatists extorted an unconfirmed amount of money from several transport vehicle drivers and their passengers at an illegal checkpoint in Sabga (Mezam, Nord-Ouest).",0,,1765923135
CAO20141,2025-05-04,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Muyuka,Muyuka,4.2898,9.4103,2,"Local Network",Other,"On 4 May 2025, Ambazonian Separatists from the Restoration Forces faction, shot and killed a bussinesman at a motor park in Muyenge, coded to the commune seat, Muyuka (Fako, Sud-Ouest). He was accused of collaborating with military forces.",0,,1765923135
CAO20142,2025-05-04,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Bambui,6.0500,10.2333,1,"Local Network",Other,"On 4 May 2025, Ambazonian Separatists from the Restoration Forces faction abducted 1 male civilian from a commercial vehicle at an illegal checkpoint in Bambui (Mezam, Nord-Ouest).",0,,1765923135
CAO20143,2025-05-04,2025,1,"Political violence",Battles,"Armed clash","Ambazonian Separatists (Cameroon)","ADF: The Ambazonia Defense Forces","Rebel group","Military Forces of Cameroon (1982-) Gendarmerie",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Nord-Ouest,Bui,Jakiri,Jakiri,6.0813,10.6397,2,"Local Network",Other,"On 4 May 2025, Ambazonian Separatists from the ADF faction ambushed and clashed with a gendarmerie patrol unit on a tertiary route in Jakiri commune (Bui, Nord-Ouest). 1 gendarmerie officer was killed, 2 others were injured and the military vehicle was partially damaged.",1,,1765923135
CAO20144,2025-05-04,2025,1,"Political violence",Riots,"Mob violence","Rioters (Cameroon)","Vigilante Group (Cameroon)",Rioters,"Ambazonian Separatists (Cameroon)",,"Rebel group","Rebel group-Rioters",,120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Mbengwi,Mbengwi,6.0107,10.0157,2,"Local Network",Other,"On 4 May 2025, civilians assaulted and injured an Ambazonian Separatist who attempted to disrupt a marriage ceremony at a local tavern in Munang, coded to the commune seat Mbengwi (Momo, Nord-Ouest). The Separatist was later handed over to the military along with his rifle.",0,"crowd size=no report",1765923135
CAO20145,2025-05-04,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Muyuka,Munyenge,4.4050,9.2699,1,"Local Network",Other,"On 4 May 2025, Ambazonian Separatists from the Restoration Forces faction shot and injured a businessman who resisted abduction at a drinking spot in Munyenge (Fako, Sud-Ouest). Another businessman was also abducted during the incident.",0,,1765923135
CAO20146,2025-05-04,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Ndian,Mundemba,Mundemba,4.9479,8.8724,2,"Local Network",Other,"On 4 May 2025, Ambazonian Separatists from the Restoration Forces faction abducted 2 male civilians from their private residences in Mundemba commune (Ndian, Sud-Ouest) for an unknown reason.",0,,1765923135
CAO23259,2025-05-04,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Cameroon)",,"Political militia","Civilians (Cameroon)","Women (Cameroon)",Civilians,"Political militia-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Mogode,Mogode,10.6085,13.5705,2,ARDHU,National,"On 4 May 2025, an unidentified armed group abducted a 14-year-old girl in the Vitte area of Mogode (Mogode, Mayo-Tsanaga, Extreme-Nord). The victim was released on 5 May 2025 after an unspecified ransom was paid.",0,"women targeted: girls",1774983087
CAO16850,2025-05-05,2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Ambazonian Separatists (Cameroon)",,"Rebel group","Military Forces of Cameroon (1982-) Rapid Intervention Battalion",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Muyuka,Ikata,4.3307,9.3594,2,"Mimi Mefo","New media","On 5 May 2025, suspected Ambazonian Separatists detonated an IED targeting the military forces from the Rapid Intervention Battalion near Ikata (Muyuka, Fako, Sud-Ouest). 2 soldiers were killed and 3 others injured during the attack.",2,,1762291677
CAO16866,2025-05-05,2025,1,"Political violence","Violence against civilians",Attack,"Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Logone-et-Chari,Waza,Gouloundouma,11.5027,14.7267,1,"Undisclosed Source","Local partner-Other","On 5 May 2025, ISWAP or Boko Haram militants attacked and injured a civilian in Gouloundouma (Waza, Logone-et-Chari, Extreme-Nord). However, the civilian succeeded in escaping. The militants also abducted an individual during the attack.",0,,1762291677
CAO20147,2025-05-05,2025,1,"Political violence",Battles,"Armed clash","Police Forces of Cameroon (1982-)",,"State forces","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","State forces-Rebel group",,120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Buea,Mautu,4.1750,9.2210,1,"Local Network",Other,"On 5 May 2025, police forces clashed with Ambazonian Separatists from the Restoration Forces faction along a tertiary road in Mautu (Fako, Sud-Ouest). 2 military officers and 2 Separatists were killed.",4,,1765923135
CAO20148,2025-05-05,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Marine Forces of Bambalang Faction","Rebel group","Civilians (Cameroon)","Taxi Drivers (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Ngo-Ketunjia,Ndop,Bambalang,5.8868,10.5331,1,"Local Network",Other,"Looting: On 5 May 2025, Ambazonian Separatists from Marine Forces of Bambalang seized the vehicles' keys and documents of drivers and passengers ordering them to continue on foot in Bambalanng (Ngo-Ketunjia, Nord-Ouest). For an unknown reason.",0,,1765923135
CAO20149,2025-05-05,2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Military Forces of Cameroon (1982-) Rapid Intervention Battalion",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Muyuka,Bafia,4.3557,9.3161,1,"Local Network",Other,"On 5 May 2025, an IED planted by Ambazonian Separatists from the Restoration Forces faction targeting military forces from the Rapid Intervention Battalion exploded in Bafia (Fako, Sud-Ouest) when the military drove over it. 2 military officers were killed, 6 were injured and the vehicle was damaged.",2,,1765923135
CAO20150,2025-05-05,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Bui Unity Warriors Faction","Rebel group","Civilians (Cameroon)","Women (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Bui,Kumbo,Kumbo,6.2162,10.6779,2,"Local Network",Other,"On 5 May 2025, Ambazonian Separatists from the Bui Unity Warriors faction abducted a female civilain in Rohtav coded to the commune seat, Kumbo (Bui, Nord-Ouest) for an unknown reason.",0,,1765923135
CAO20151,2025-05-05,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Koda Communal Group (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Njikwa,Koda,6.1397,9.8663,1,"Local Network",Other,"On 5 May 2025, Ambazonian Separatists physically assaulted and injured 2 local community leaders along a secondary route in Koda (Momo, Nord-Ouest). The victims were accused of participating in a meeting organized by a government official.",0,,1765923135
CAO20152,2025-05-05,2025,1,"Strategic developments","Strategic developments",Other,"Ambazonian Separatists (Cameroon)",,"Rebel group",,,,"Rebel group only",,120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Ako,Akoja,6.7333,10.8000,1,"Local Network",Other,"Other: On 5 May 2025, Ambazonian Separatists shot sporadically in the air in a neighborhood in Akwaja, also known as Akoja (Donga-Mantung, Nord-Ouest) to enforce the Separatist-imposed Monday 'Ghost Town' and lockdown in the area.",0,,1765923135
CAO20153,2025-05-05,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)","Women (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Meme,"Kumba 1",Pete,4.5378,9.3648,1,"Local Network",Other,"On 5 May 2025, Ambazonian Separatists from the Restoration Forces faction abducted 3 female civilians from their private residence in Pete Bakundu, also known as Pete (Meme, Sud-Ouest). They were accused of collaborating with military forces.",0,,1765923135
