DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
CM201800000263,CMGE71FL,CM,2018.0,263.0,CM2018DHS,43116.609375,48976.6484375,55526.1171875,131.2083282470703,118.06666564941406,137.28334045410156,99.79166412353516,52.65886306762695,46.605262756347656,53.48701095581055,39.26229476928711,0.09000339874854454,0.13409944681020883,0.13254236257993257,25.121110916137695,25.327777862548828,26.745555877685547,25.940000534057617,8.90000057220459,8.90000057220459,8.225000381469727,8.883333206176758,-9999,4185.0,4173.0,4226.0,4065.0,4297.0,4377.0,4323.0,0.0,0.0,0.0,0.0,41.75,5769.095703125,-807,0.0,0.0,0.09195496274870464,0.5104482673378935,21.594646453857422,21.863889694213867,22.70861053466797,22.43000030517578,0.4846089482307434,73.8860855102539,-1.0,8.05205249786377,0.31531810760498047,1.2700984477996826,0.509636640548706,0.4015425145626068,0.2676984965801239,0.28794994950294495,0.6187999248504639,0.44422176480293274,0.2435527741909027,0.2863525450229645,28.041667938232422,28.325000762939453,28.15833282470703,28.383333206176758,23.566667556762695,23.850000381469727,24.016666412353516,23.916667938232422,19.141666412353516,19.42500114440918,19.933334350585938,19.5,1.2265096028645834,18.06818199157715,18.399999618530273,18.671667098999023,18.920000076293945,2.491666793823242,2.5333333015441895,2.566666603088379,2.5416667461395264,72124.36538461539,51846.27403846154,173426.0,1900,1890,1482,1720,1466,1526,1254,1.2166404724121094,1.0,2.0,2.0,24.399999618530273,22.610000610351562,23.638999938964844,24.450000762939453,23.854999542236328,22.559999465942383,23.426000595092773,24.488000869750977,24.14000129699707,23.48200035095215,23.334999084472656,23.246999740600586,123.75,101.5625,458.71365792410717,522.0525251116071,593.0054408482143,672.3058035714286,124.64967346191406,139.944091796875,155.94122314453125,172.47378540039062,9.064952850341797,10.177213668823242,11.340581893920898,12.542884826660156,12.91249942779541,12.239166259765625,13.774166107177734,10.695833206176758
CM201800000264,CMGE71FL,CM,2018.0,264.0,CM2018DHS,2853.94189453125,3241.824951171875,3675.34228515625,145.14166259765625,128.14166259765625,147.22500610351562,108.97500610351562,56.91830062866211,49.285255432128906,56.08571243286133,41.514286041259766,6.383657455444336e-05,0.0008683202752641811,0.0008914368167804305,24.350814819335938,24.40526835123698,24.367095947265625,24.456342061360676,8.449999809265137,8.449999809265137,7.775000095367432,8.433333396911621,-9999,3786.0,3752.9166666666665,3786.25,3870.6666666666665,4126.916666666667,4134.166666666667,4153.166666666667,0.0,0.0,0.0,0.0,29.22459893048128,5769.095833333334,5.0,0.0,0.0,0.08620467039313544,0.4904725553532613,21.21283213297526,21.621617635091145,21.571116129557293,21.789629618326824,0.11847923401205297,15.593970640457888,-1.0,1.4131105800363468,0.7433107753488469,0.4445919914041611,0.5486895243326823,0.5139390309651692,0.32282517751057943,0.3083767573038737,0.7030114491780599,0.6419979095458984,0.32311344146728516,0.3198034604390462,28.100000381469727,28.350000381469727,28.166667938232422,28.42500114440918,23.850000381469727,24.100000381469727,24.258333206176758,24.183334350585938,19.649999618530273,19.899999618530273,20.391666412353516,19.991666793823242,0.006321075403294857,18.074848175048828,18.837966918945312,18.77513885498047,19.12291717529297,2.549999952316284,2.6000001430511475,2.625,2.625,69440.02564102564,50308.27848101266,148288.0761904762,2206.6,1810.1,1768.9,1696.2,1601.7,1671.4,1388.2,0.5061105330360127,0.0,0.0,0.0,24.167499542236328,22.28700065612793,23.737749099731445,24.329500198364258,23.902498245239258,22.311248779296875,23.325000762939453,24.334251403808594,24.030250549316406,23.425251007080078,23.084247589111328,22.77899932861328,69.51336898395722,46.4144385026738,1.0517176797945205,1.196937874571918,1.3596154617936644,1.5414320018193493,6931.76171875,7655.712890625,8392.09765625,9130.814453125,21.565446659842916,23.817730092747325,26.10870393967246,28.40692889371658,14.182499885559082,13.089166641235352,14.747499465942383,11.53416633605957
CM201800000265,CMGE71FL,CM,2018.0,265.0,CM2018DHS,8334.265625,9466.98828125,10732.97265625,214.2166748046875,183.73333740234375,187.99166870117188,158.0,77.4277114868164,65.03834533691406,65.19942474365234,55.764705657958984,0.02892516553401947,0.03167352577050527,0.03903473416964213,25.695453643798828,25.475454330444336,25.920000076293945,25.48272705078125,9.291666984558105,8.616666793823242,8.216667175292969,8.824999809265137,2,3730,3677,3739,3747,3903,3928,3851,0.0,0.0,0.0,0.0,54.0,2697.871826171875,4,0.0,0.0,0.08798484150159953,0.3661061790772877,21.64272689819336,21.554546356201172,21.620454788208008,21.577272415161133,0.4055781662464142,905.776611328125,-1.0,10.110405921936035,4.520146369934082,1.87013578414917,0.33479002118110657,0.40974822640419006,0.167714923620224,0.11676591634750366,0.3475138247013092,0.47829920053482056,0.12285423278808594,0.08030274510383606,29.91666603088379,29.891666412353516,29.84166717529297,30.008333206176758,25.241666793823242,25.558334350585938,25.71666717529297,25.575000762939453,20.625,21.275001525878906,21.625,21.183334350585938,0.07130051510674613,17.59000015258789,17.633636474609375,17.32090950012207,17.671817779541016,2.7666666507720947,2.825000047683716,2.883333444595337,2.8333334922790527,82998.04545454546,21598.653846153848,83259.55357142857,2724.0,2600.0,2781.0,2633.0,3001.0,2872.0,2214.0,1.232194423675537,1.0,0.0,1.0,24.69700050354004,21.95199966430664,23.844999313354492,24.636999130249023,24.197999954223633,21.920000076293945,23.2189998626709,24.80900001525879,24.07200050354004,23.857999801635742,23.437999725341797,22.572999954223633,19.3125,12.375,72.0897216796875,82.04381561279297,93.19451141357422,105.65706634521484,1334.06640625,1348.355224609375,1352.614990234375,1346.791015625,97.24024963378906,98.28176879882812,98.59225463867188,98.16775512695312,16.11083221435547,15.800832748413086,15.84999942779541,14.629166603088379
CM201800000266,CMGE71FL,CM,2018.0,266.0,CM2018DHS,20604.68359375,23406.48828125,26538.974609375,147.69166564941406,129.97500610351562,146.10000610351562,122.88333129882812,44.087066650390625,37.765132904052734,41.643707275390625,34.9431266784668,0.0,0.0,3.864389071121621e-06,27.2,26.120501708984374,26.5413330078125,26.169332885742186,11.516666412353516,10.816666603088379,10.508333206176758,10.933333396911621,2.0,3844.4,3875.4,4081.6,3980.8,4290.8,4362.4,4427.3,0.0,0.0,0.0,0.0,24.302949061662197,1764.624609375,2.0,0.0,0.0,0.09100761967527336,0.28185584481523146,23.441127014160156,23.146759033203125,23.073338317871094,22.722445678710937,0.26813287632439725,56.998073126680104,-1.0,2.375726515246976,1.69606690765709,0.403025145171791,0.5062123026166644,0.6157533781869071,0.5359081881386893,0.429952757699149,0.5022617748805455,0.6897173609052386,0.5486345972333636,0.42543227331978933,29.758333206176758,30.066667556762695,30.05000114440918,29.90833282470703,23.95833396911621,24.625,24.766666412353516,24.42500114440918,18.241666793823242,19.25,19.541667938232422,18.975000381469727,0.0,19.682254028320312,20.173019409179688,19.605348205566408,19.2755615234375,3.3500001430511475,3.441666603088379,3.508333444595337,3.516666889190674,7815.962698412698,12425.511254019293,157811.50788643534,2503.4,2802.1,2591.5,2595.7,2319.0,2550.5,2308.8,3.6582740045362905,0.0,0.0,0.0,26.96966552734375,23.922999064127605,24.10333251953125,26.495999654134113,24.96033223470052,23.987332661946613,24.902000427246094,27.25933329264323,25.994333902994793,25.298667907714844,24.955665588378906,24.204666137695312,913.0537634408602,151.83333333333334,7.761677950219003,8.833224972624663,10.034409350783356,11.37740192259097,20166.998046875,20763.859375,21220.7265625,21528.16015625,63.45827032930107,65.33636802755376,66.77397303427419,67.74135794690861,11.835833549499512,11.745833396911621,13.797499656677246,11.304166793823242
CM201800000267,CMGE71FL,CM,2018.0,267.0,CM2018DHS,39116.453125,44432.82421875,50374.6640625,63.400001525878906,63.208335876464844,73.65833282470703,67.81666564941406,11.686635971069336,11.926100730895996,13.494656562805176,12.617053985595703,0.0005813047053321959,0.000702243097244747,0.0011159936587015788,37.888387044270836,35.909627278645836,36.257592095269096,36.463222927517364,14.333333969116211,13.991666793823242,13.483333587646484,13.591667175292969,2.0,2147.222222222222,2131.3333333333335,2356.777777777778,2487.0,2508.3333333333335,2525.6666666666665,2538.4444444444443,0.0,0.0,0.0,0.0,37.54838709677419,1731.025669642857,5.0,0.0,0.0,0.035919573542093276,0.18608791593258164,29.227372911241318,28.436296251085068,28.819539388020832,28.8797607421875,7.723688747683625,346.41454683288407,-1.0,0.6531502859933036,37.252268994272235,12.500860743766847,0.2110247294108073,0.24275534947713215,0.3666327158610026,0.2971848169962565,0.14137056668599446,0.17313234011332193,0.29535137812296547,0.2340670903523763,34.875,35.65833282470703,35.60000228881836,35.116668701171875,27.683334350585938,28.625,28.83333396911621,28.30000114440918,20.541667938232422,21.66666603088379,22.116666793823242,21.524999618530273,0.006459972639652362,20.566363864474827,20.962963528103298,21.381481594509548,21.296295166015625,5.425000190734863,5.300000190734863,5.458333492279053,5.375,22244.317034700314,30994.273015873016,100528.26031746031,753.1111111111111,639.6666666666666,838.8888888888889,786.0,748.4444444444445,807.5555555555555,844.2222222222222,0.15897929764822166,0.0,0.0,0.0,31.77899932861328,25.679000854492188,26.059499740600586,27.56825065612793,25.480751037597656,26.30699920654297,27.881750106811523,30.896499633789062,29.852998733520508,27.76274871826172,27.749248504638672,26.170000076293945,116.26145552560646,50.315363881401616,17.646956905241936,20.083635227654568,22.813229796706988,25.863958543346776,27631.296875,30488.93359375,33401.3125,36331.328125,87.93144583894879,97.0253011287062,106.29335832210242,115.61753495619946,5.899166584014893,5.901666641235352,6.460000038146973,6.040833473205566
CM201800000268,CMGE71FL,CM,2018.0,268.0,CM2018DHS,60399.41015625,68608.375,77783.125,184.0749969482422,157.89166259765625,159.22500610351562,133.5166778564453,66.13472747802734,55.40058517456055,54.90517044067383,47.402366638183594,0.2772199190579928,0.2918971135066106,0.30452889662522536,24.89363670349121,24.633333206176758,24.921667098999023,24.308181762695312,10.141666412353516,9.466667175292969,9.091667175292969,9.675000190734863,2.0,3822.0,3859.0,3876.0,3860.0,4138.0,4356.0,4223.0,0.0,0.0,0.0,0.0,39.13333333333333,1964.494384765625,3,0.0,0.0,0.07179124600001673,0.2780875298611465,19.676362991333008,20.02916717529297,20.323333740234375,20.049924850463867,1.791208012898763,823.1705729166666,-1.0,37.477534993489584,11.313973999023437,3.9532442728678387,0.27508047223091125,0.3826429545879364,0.12873949110507965,0.08792273700237274,0.21479307115077972,0.33910199999809265,0.0755254253745079,0.05232525244355202,26.59166717529297,26.641666412353516,26.58333396911621,26.649999618530273,21.491666793823242,21.875,22.008333206176758,21.80000114440918,16.450000762939453,17.17500114440918,17.491666793823242,16.975000381469727,0.7923500696818034,14.459091186523438,15.425000190734863,15.725000381469727,15.791666984558105,2.7833333015441895,2.8500001430511475,2.9000000953674316,2.816666603088379,125464.46590909091,15329.2578125,125934.0,2052,2202,2046,2026,2324,2101,1689,2.647167460123698,2.0,2.0,2.0,23.55500030517578,20.67799949645996,23.003999710083008,24.163999557495117,23.527999877929688,20.905000686645508,22.141000747680664,24.200000762939453,23.132999420166016,23.073999404907227,21.94300079345703,21.464000701904297,2.3333333333333335,23.533333333333335,654.0884114583333,744.4045572916667,845.5776041666667,958.6536458333334,1736.9945068359375,1728.545166015625,1707.2752685546875,1673.7247314453125,135.1106201171875,134.45340169270833,132.7989501953125,130.18924153645833,15.770833015441895,15.239166259765625,15.21500015258789,14.119999885559082
CM201800000269,CMGE71FL,CM,2018.0,269.0,CM2018DHS,4947.6552734375,5627.6591796875,6393.369140625,129.14166259765625,121.53333282470703,139.88333129882812,121.61666870117188,39.43257141113281,36.82828140258789,41.75621795654297,37.324806213378906,0.0,0.0,2.5237130989225056e-06,27.260726928710938,25.988165283203124,26.142999267578126,26.336834716796876,11.941666603088379,11.416666984558105,11.016666412353516,11.449999809265137,2.0,3626.9,3656.1,3727.6,3723.4,3980.8,4007.2,4116.5,0.0,0.0,0.0,0.0,19.018817204301076,1802.0829427083333,-809.0,0.0,0.0,0.09072493998552424,0.2495117713266333,21.60376892089844,21.180023193359375,21.010964965820314,21.516583251953126,1.1804616483223023,14.829923655328418,-1.0,0.6594439549995811,0.1753458222499162,0.25919389085539546,0.4182246208190918,0.47435922622680665,0.3372421900431315,0.33351062138875326,0.3821613311767578,0.4736206372578939,0.27942733764648436,0.291270383199056,27.90833282470703,28.25,28.20833396911621,28.049999237060547,21.908334732055664,22.524999618530273,22.674999237060547,22.30000114440918,15.966667175292969,16.83333396911621,17.191667556762695,16.600000381469727,0.0,15.946810913085937,16.37187805175781,15.8789306640625,16.69633331298828,3.2750000953674316,3.299999952316284,3.3500001430511475,3.258333444595337,4472.317857142857,3911.1578525641025,116636.05111821086,1842.7,2012.3,1930.1,1811.0,1753.5,1904.0,1738.7,4.7755496763991285,0.0,0.0,0.0,22.62674903869629,19.77750015258789,20.947750091552734,23.162250518798828,21.72774887084961,19.76074981689453,20.68924903869629,23.464248657226562,21.652999877929688,21.223249435424805,20.504249572753906,19.68899917602539,1172.4825737265417,270.92225201072387,2.1799288588618464,2.479905197511729,2.8206620203585793,3.2043067584408513,8235.36328125,9506.396484375,10966.9208984375,12610.572265625,25.848926043063003,29.83835665214477,34.42255047754692,39.58153904155496,11.620833396911621,11.842499732971191,13.844999313354492,11.619166374206543
CM201800000270,CMGE71FL,CM,2018.0,270.0,CM2018DHS,126357.7421875,143531.203125,162725.09375,225.9166717529297,176.19166564941406,294.9916687011719,166.97500610351562,80.44510650634766,61.46220779418945,102.9040756225586,58.0782585144043,0.8437976837158203,0.8607842127482096,0.8442040284474691,29.165555953979492,26.79888916015625,28.924545288085938,29.729999542236328,8.691666603088379,8.016666412353516,7.708333492279053,8.216667175292969,2.0,2275,2246,2179,2217,2255,2254,2224,0.0,0.0,0.0,0.0,90.0,2697.871826171875,-807,0.0,0.0,0.0533132199080337,0.2021994392391353,24.44141387939453,23.238445281982422,24.93827247619629,25.466249465942383,0.3933336394173758,291.28037806919644,-1.0,2.000197001865932,0.08835464715957642,0.19503872735159739,0.34999969601631165,0.3730185627937317,0.13481253385543823,0.10740933567285538,0.37443962693214417,0.42034226655960083,0.09065529704093933,0.07472863793373108,31.108333587646484,31.008333206176758,31.033334732055664,31.20833396911621,26.725000381469727,26.975000381469727,27.166667938232422,27.08333396911621,22.416667938232422,22.991666793823242,23.325000762939453,22.991666793823242,10.798030308314733,19.71727180480957,19.67799949645996,20.95199966430664,21.202499389648438,2.808333396911621,2.866666793823242,2.866666793823242,2.875,1593.27890625,7997.641826923077,1409.2879083806818,3044.0,3302.0,3542.0,3182.0,3122.0,3773.0,2524.0,0.0,3.0,3.0,3.0,27.347000122070312,24.865999221801758,26.996999740600586,27.70599937438965,27.152000427246094,24.9950008392334,26.191999435424805,27.571001052856445,26.895000457763672,26.59600067138672,25.867000579833984,25.38800048828125,4.933333333333334,0.0,1319.1768973214287,1501.327845982143,1705.3754185267858,1933.428989955357,17106.41796875,21182.96484375,26034.962890625,31760.15625,1349.4869791666667,1671.0765625,2053.83984375,2505.4875,17.16499900817871,15.934999465942383,16.543333053588867,15.129166603088379
CM201800000271,CMGE71FL,CM,2018.0,271.0,CM2018DHS,44192.19140625,50206.7421875,56935.17578125,69.57499694824219,70.15833282470703,74.44166564941406,65.53333282470703,13.168769836425781,13.734094619750977,14.067716598510742,12.522293090820312,0.0003762930348704133,0.0027494340003291263,0.011001403573193128,35.29165371981534,33.49181851473722,34.22045343572443,34.46423894708807,14.208333969116211,13.850000381469727,13.316666603088379,13.516666412353516,2.0,2414.2727272727275,2464.0,2554.818181818182,2715.4545454545455,2802.4545454545455,2745.090909090909,2744.909090909091,0.0,0.0,0.0,0.0,30.73404255319149,1661.5276041666666,4.0,0.0,0.0,0.044980176768003526,0.16365643003166308,27.04132080078125,26.233104359019887,26.6736366965554,26.756819291548297,7.26216015625,1906.899,-1.0,5.173475260416667,2.22174560546875,6.53827734375,0.2792422930399577,0.332370662689209,0.20248576800028484,0.23573803901672363,0.20490020116170246,0.26324469248453775,0.13119651476542155,0.17094224294026691,33.54999923706055,34.366668701171875,34.29999923706055,33.891666412353516,26.416667938232422,27.40833282470703,27.616666793823242,27.100000381469727,19.34166717529297,20.516666412353516,20.983333587646484,20.375,0.0,18.79099065607244,18.974394364790484,19.126818570223723,19.049394087357953,5.2833333015441895,5.108333587646484,5.2916669845581055,5.233333587646484,7580.113924050633,59589.29968454259,107259.9493670886,1000.8333333333334,946.9166666666666,1165.8333333333333,1112.8333333333333,963.0833333333334,998.3333333333334,1128.1666666666667,2.7431637369791666,0.0,0.0,1.0,27.760250091552734,22.147748947143555,21.973499298095703,23.8127498626709,21.87725067138672,22.623750686645508,24.055500030517578,26.71125030517578,26.05099868774414,23.583749771118164,23.99650001525879,22.658748626708984,271.8186666666667,87.424,20.0599053565492,22.828691198470743,25.935240400598403,29.410197805851062,47958.96875,55141.6328125,62980.296875,71434.125,151.12121875,173.75414583333333,198.45416666666668,225.09258333333332,6.28416633605957,6.057499885559082,6.800833225250244,6.0908331871032715
CM201800000272,CMGE71FL,CM,2018.0,272.0,CM2018DHS,237240.359375,269484.0,305521.125,148.20834350585938,128.8000030517578,154.90000915527344,114.30000305175781,53.569278717041016,45.1929817199707,54.5102653503418,40.57988357543945,0.867579093346229,0.9454620801485502,0.9473915100097656,29.055999755859375,28.18000030517578,28.899091720581055,30.270000457763672,8.791666984558105,8.791666984558105,8.116666793823242,8.77500057220459,-9999,4430,4393,4137,4000,4005,4041,4045,0.0,0.0,0.0,0.0,60.75,2392.42236328125,-807,0.0,0.0,0.038227634112667226,0.1351125489487492,23.777545928955078,23.405834197998047,23.899545669555664,24.855833053588867,0.14310719072818756,2562.0390625,-1.0,1.5637180805206299,6.233327388763428,0.5036516189575195,0.42924124002456665,0.33444905281066895,0.1495288759469986,0.18842875957489014,0.4785045385360718,0.3364972472190857,0.10123201459646225,0.15413305163383484,28.491666793823242,28.774999618530273,28.575000762939453,28.808334350585938,24.075000762939453,24.358333587646484,24.5,24.399999618530273,19.700000762939453,19.983333587646484,20.45833396911621,20.03333282470703,17.468526905980603,18.49909019470215,18.63166618347168,18.899999618530273,19.441667556762695,2.7666666507720947,2.8500001430511475,2.8416666984558105,2.816666603088379,168864.17307692306,24543.879464285714,61131.53409090909,1925,1742,1575,1819,1697,1701,1338,0.7966591119766235,3.0,3.0,3.0,24.226999282836914,22.141000747680664,23.434999465942383,24.7189998626709,23.85099983215332,22.025999069213867,22.9739990234375,24.427000045776367,23.704999923706055,23.26099967956543,22.905000686645508,22.608999252319336,4.5,0.0,1861.252704326923,2118.2530048076924,2406.1478365384614,2727.9134615384614,78578.140625,101284.0078125,129575.46875,164535.625,5719.7734375,7372.5537109375,9431.9140625,11976.693359375,14.470000267028809,13.286666870117188,14.498332977294922,12.053333282470703
CM201800000273,CMGE71FL,CM,2018.0,273.0,CM2018DHS,35504.8984375,40330.41796875,45723.65625,184.0749969482422,157.89166259765625,159.22500610351562,133.5166778564453,66.13472747802734,55.40058517456055,54.90517044067383,47.402366638183594,0.3060925740462083,0.5728812584510217,0.689661979675293,29.293636322021484,27.96666717529297,29.135000228881836,29.28333282470703,10.141666412353516,9.466667175292969,9.091667175292969,9.675000190734863,2,3306,3292,3400,3325,3555,3641,3532,0.0,0.0,0.0,0.0,53.8,1964.494384765625,-807,0.0,0.0,0.04738466161696646,0.14304056682227456,22.46181869506836,21.71666717529297,22.639999389648438,22.65250015258789,4.364701334635416,25891.64375,-1.0,15.022522989908854,84.75452473958333,2.3989463806152345,0.2145048975944519,0.3909108638763428,0.13689662516117096,0.0632963478565216,0.15382567048072815,0.34711140394210815,0.08056763559579849,0.03492193669080734,26.59166717529297,26.641666412353516,26.58333396911621,26.649999618530273,21.491666793823242,21.875,22.008333206176758,21.80000114440918,16.450000762939453,17.17500114440918,17.491666793823242,16.975000381469727,1.0156012217203776,15.630000114440918,15.466666221618652,16.145000457763672,16.02166748046875,2.7833333015441895,2.8500001430511475,2.9000000953674316,2.816666603088379,136468.17307692306,42735.317307692305,160184.42307692306,1808,1896,1755,1827,2004,1899,1726,1.4391647338867188,3.0,3.0,3.0,23.767000198364258,20.86600112915039,22.177000045776367,24.731000900268555,23.69300079345703,21.083999633789062,22.150999069213867,24.684999465942383,23.08099937438965,22.83300018310547,21.738000869750977,21.553998947143555,5.133333333333334,0.06666666666666667,389.85323660714283,443.6839076450893,503.985595703125,571.3817661830357,10890.548828125,11933.9462890625,12979.623046875,14011.83984375,847.5880208333333,928.7934244791667,1010.1763020833333,1090.5114583333334,15.770833015441895,15.239166259765625,15.21500015258789,14.119999885559082
CM201800000274,CMGE71FL,CM,2018.0,274.0,CM2018DHS,23578.45703125,26783.0390625,30364.63671875,148.20834350585938,128.8000030517578,154.90000915527344,114.30000305175781,53.569278717041016,45.1929817199707,54.5102653503418,40.57988357543945,0.0,8.457707507269723e-05,0.00013932188351949056,24.908387756347658,24.02587890625,24.621893310546874,25.022894287109374,8.791666984558105,8.791666984558105,8.116666793823242,8.77500057220459,-9999,4185.3,4130.9,4085.2,4378.2,4617.8,4711.0,4671.4,0.0,0.0,0.0,0.0,27.51219512195122,2392.422433035714,-801.0,0.0,0.0,0.08604087229735774,0.43048497435375144,21.58455810546875,21.38935546875,21.610455322265626,21.927059936523438,0.1889415006973556,24.571561653116532,-1.0,2.2511239400724086,6.207449398712737,0.6592781046218665,0.5814389586448669,0.5188379287719727,0.3279315233230591,0.34294652938842773,0.7677081823348999,0.6493477821350098,0.3295629024505615,0.3681936264038086,28.491666793823242,28.774999618530273,28.575000762939453,28.808334350585938,24.075000762939453,24.358333587646484,24.5,24.399999618530273,19.700000762939453,19.983333587646484,20.45833396911621,20.03333282470703,0.010470974850816791,18.260726928710938,18.752835083007813,18.59901580810547,18.831227111816407,2.7666666507720947,2.8500001430511475,2.8416666984558105,2.816666603088379,153489.58990536278,22934.80769230769,68475.06962025317,2020.9,1851.3,1666.9,1856.4,1679.7,1703.5,1429.0,1.0298316355966295,0.0,0.0,0.0,24.057748794555664,21.97974967956543,23.475250244140625,24.55699920654297,23.741500854492188,21.946250915527344,22.95425033569336,24.304000854492188,23.69849967956543,23.197999954223633,22.820249557495117,22.50775146484375,191.21138211382114,28.956639566395665,9.508603303328805,10.821544481360394,12.292314612347147,13.936121401579484,16079.9921875,16045.9296875,15892.365234375,15623.1015625,50.743743648373986,50.63624237804878,50.15165565718157,49.301935128726285,14.470000267028809,13.286666870117188,14.498332977294922,12.053333282470703
CM201800000275,CMGE71FL,CM,2018.0,275.0,CM2018DHS,3626.060791015625,4118.8837890625,4669.6875,214.2166748046875,183.73333740234375,187.99166870117188,158.0,77.4277114868164,65.03834533691406,65.19942474365234,55.764705657958984,0.00013653931636658926,0.00022470113776978994,0.0005787300685095409,26.183880615234376,25.84345397949219,25.84835205078125,25.872482299804688,9.291666984558105,8.616666793823242,8.216667175292969,8.824999809265137,2.0,3754.3,3700.9,3793.6,3721.6,3863.0,3956.3,3944.1,0.0,0.0,0.0,0.0,23.174386920980925,2697.871651785714,-801.0,1.8216050465901692,0.0,0.08223171189556806,0.40434879212617986,22.57080535888672,21.9474365234375,21.773783874511718,21.917117309570312,0.33260407824607247,108.22818034741144,-1.0,4.345430379342643,1.0680891239675578,0.706806484295172,0.44100829533168245,0.48638718468802317,0.23456059183393205,0.17813966955457414,0.5291393143790108,0.6210707255772182,0.20860658373151506,0.14988694872174943,29.91666603088379,29.891666412353516,29.84166717529297,30.008333206176758,25.241666793823242,25.558334350585938,25.71666717529297,25.575000762939453,20.625,21.275001525878906,21.625,21.183334350585938,0.0,18.95772705078125,18.051414489746094,17.699217224121092,17.96175537109375,2.7666666507720947,2.825000047683716,2.883333444595337,2.8333334922790527,68161.75159235668,37219.201257861634,68358.98089171975,2832.5,2721.4,2685.8,2537.9,2767.5,2785.1,2090.7,1.59371806880109,0.0,0.0,0.0,26.763333638509113,24.47833251953125,26.386667887369793,26.751665751139324,26.28533426920573,24.56000010172526,25.644332885742188,27.016998291015625,26.21299997965495,26.02099863688151,25.56499989827474,24.98199971516927,188.5149863760218,91.96730245231608,1.2545297627821765,1.4277544458600067,1.6218024816795822,1.838680298180593,25549.14453125,25800.53125,25861.0390625,25730.03125,81.1724444397139,81.97113419618529,82.16340258855585,81.74716876702998,16.11083221435547,15.800832748413086,15.84999942779541,14.629166603088379
